#OTUID	111D	111R	112D	112R	113D	113R	121D	121R	122D	122R	123D	123R	211D	211R	212D	212R	213D	213R	221D	221R	222D	222R	223D	223R	311D	311R	312D	312R	313D	313R	321D	321R	322D	322R	323D	323R	411D	411R	412D	412R	413D	413R	421D	421R	422D	422R	423D	423R	511D	511R	512D	512R	513D	513R	521D	521R	522D	522R	523D	523R	611D	611R	612D	612R	613D	613R	621D	621R	622D	622R	623D	623R
d9b7112d312307b0260767ec0e30caa2;size=1069;	0	0	0	0	857	0	0	0	1	0	2	0	17	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703b2628f56f989744756930e62c5c02;size=1069;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069	0	0
ead53275a50a271fb42b50bb2c182d9e;size=1061;	0	0	0	0	7	0	25	0	0	894	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0
359fc823029ab2fc8e0ac73f352651f4;size=1056;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	42	0	0	212	0	89	204	0	0	494	0	3	0	0	0	0	0	0	0	0	0	0	0
682927e7e2614b90bb7eadb92e27871f;size=1047;	0	0	0	0	0	0	0	0	0	1	0	0	0	420	0	10	0	600	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49349458e2c232b4e7790cbae535b5f1;size=1042;	13	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	83	0	0	88	39	69	0	50	15	0	0	0	0	0	80	0	7	31	0	0	0	71	0	184	63	75	0	93	0	0	0	0	0	0	0	0	0	70	0	0	1	0	0	0	0	0	0	6	0	0	0	0
174c31b394f45059c73c00b5f275ade8;size=1028;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f2494d5acf74a2f1445ba91e09b878e;size=1017;	0	0	3	0	0	0	0	0	0	0	0	0	879	0	65	15	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
31db156af699a6858887bde9c084a8d7;size=1014;	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7d8d70d525c12775c95c44f579f2229;size=1013;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	7	0	24	0	383	2	0	223	52	156	146	0	11	0	0	0	0	0	0	0	0	0	0	0
caceed6eb9232aca422c4446737f3fa5;size=1009;	26	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	308	0	0	0	21	0	0	0	71	0	0	0	3	0	13	11	6	0	0	7	39	0	0	0	302	0	0	0	0	0	29	0	14	0	0	60	0	38	12	39	0	0	0	0	0	0	0	0	0	0	0	0
643f38081741fbc117b8df887d443cc4;size=1001;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1001	0	0
9d6567f759ffdd443232887b9b4349ae;size=998;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	451	0	472	32	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09bccedf7e29bd9909183c61568b52d7;size=992;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e44e5fb4710dec40ee5822ff9664e5f;size=987;	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	2	147	0	0	0	0	0	0	0	0	0	153	5	0	2	0	0	6	35	280	0	4	0	5	0	1	0	5	0	5	0	15	0	0	0	0	0	0	0	3	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0
1bf87d9e119cdfccfce8229726b2d21f;size=984;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	2	178	0	0	0	0	36	4	0	0	23	0	9	0	188	0	0	0	0	0	4	65	0	0	0	0	0	0	0	33	13	47	0	331	14	11	0	0	0	0	0	0	0	1	0	0	0	0
0f79da7fbdd396b17001051b008d87e2;size=984;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	260	130	26	0	0	0	0	0	0	191	0	9	0	0	48	6	0	0	93	0	0	0	0	1	0	0	0	9	93	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e1e575363e684b146b8de869a003c9c;size=981;	0	11	0	0	15	0	0	0	0	0	0	6	14	119	16	10	0	5	0	15	47	11	0	52	11	27	0	6	9	0	28	0	4	5	73	0	75	26	20	34	40	5	0	5	86	12	9	0	0	31	7	18	15	14	0	0	15	13	3	0	0	0	26	0	0	25	0	4	0	14	0	0
7e63a6b0f8660b2594246c6847066fe3;size=976;	0	0	0	1	0	0	0	0	0	0	0	678	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	41	13	0	0	0	0	0	1	14	0	0	14	0	0	0	83	38	0	0	58	0	6
ee3574ddd7a65160b8addf1b547db5f7;size=968;	0	28	0	0	0	0	0	0	0	0	0	0	0	0	8	0	503	0	0	0	0	0	0	0	0	0	0	0	35	0	4	0	33	0	135	0	1	172	1	0	5	39	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d5e2070f4d9f57f812a205798259b68;size=961;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	40	0	159	48	0	0	0	0	0	707	0	0	0	0	0	0	0	0	0	0	0	0
ab1b85879ff819e320e4402614491d7c;size=951;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	8	0	0	0	0	6	72	0	16	0	38	11	20	0	11	453	0	25	40	0	1	0	0	0	0	0	7	112	32	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
0752cd50098011209d9ab500038a9c7e;size=941;	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	478	134	0	48	208	0	0	0	0	0	0	0	0	0	0	0	0
017ce3ba3409385c24602a8f09fcb1e6;size=939;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fb05d2526f18aecb0b7c2bab4f7d0e7;size=937;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	30	0	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed3fde5c7b01d57ed4ae631b29462d01;size=918;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b77cc48779549af6fe3c459189667bd;size=912;	0	0	0	0	0	0	0	0	0	901	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595410e0adb498952383d9d79c6861d5;size=895;	376	0	380	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
27ed40d36a1551ed520664cc23df5600;size=888;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	14	16	0	0	28	0	10	0	50	0	754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
985676f56a14dbc90200dc35ecc05658;size=866;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40b32f7d184d502996fbbce967b7ae9e;size=861;	0	0	0	0	0	0	9	0	0	162	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	25	0	0	86	0	4	7	0	0	116	9	199	12	23	42	14	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bca7ba43e83a74285c5043429098d931;size=841;	0	0	24	87	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	11	0	73	0	0	0	3	23	63	0	0	0	0	0	120	13	13	302	10	0	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0
fd9e6eef83e6695bfa632009e50fada7;size=839;	102	0	50	158	0	253	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0
ae04d897688a129e69a9b79d2745c310;size=830;	0	0	0	0	0	0	0	0	0	0	0	0	418	0	107	0	0	101	0	62	0	0	0	138	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e3bbeb44e862a11355b43d3f904c9da;size=830;	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	134	0	0	0	0	0	0	0	0	22	0	0	0	36	0	17	5	0	0	0	36	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0
0693ecd56e0ea91bf0f59cd8ff8ca9b0;size=826;	47	0	28	33	0	53	0	8	29	79	16	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	35	0	0	0	0	0	0	2	0	0	0	0	0	0	33	156	22	52	9	0	2	10	3	30	20	11	0	10	0	0	3	45	19	19	0	4	2	21
0d7da143d0b4a9f20cb44949024e6d10;size=808;	0	0	0	0	0	0	13	0	784	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45352bc4f9e3c371bc981761dc2a141a;size=797;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11a4ebb4580482f134e7c60953593003;size=780;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c76382087cc4ea28b252eb1ac8d3bb82;size=770;	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	602	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec61067d74622afbecdae2e91601d841;size=770;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	7	0	91	0	3	41	0	5	0	0	98	0	16	0	0	0	123	21	23	0	0	0	56	7	0	12	22	0	0	0	0	28	16	0	10	32	0	19	27	14	26	49	0	0	0	0	4	0	0	0	0	4	0	0
02f80921dc13061bf6128bda90aa564a;size=762;	9	27	0	5	11	0	3	0	14	37	0	12	0	6	0	10	0	41	0	38	4	0	2	49	0	9	0	0	13	0	0	0	0	0	34	3	16	15	3	5	34	0	0	10	11	16	5	12	9	22	12	8	25	0	2	0	0	16	0	7	0	62	3	18	3	23	10	0	2	73	7	6
522958059a239e452ddd236d5a2fe2ee;size=751;	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
37bbda2c8622593f40e9b588ef85e9d9;size=728;	0	16	18	0	0	7	0	17	2	52	23	5	11	0	42	7	105	40	33	38	92	10	0	36	0	0	10	7	9	14	0	0	5	15	0	3	14	4	0	0	3	10	3	0	0	16	0	22	0	0	0	0	0	0	0	5	0	0	0	0	0	16	0	0	0	0	3	0	0	0	3	12
f6450ccb03c5e2ed3e49dd0b5dc549bc;size=726;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e00b48ac9670fab0b56f5400fed98847;size=722;	0	125	0	35	110	0	0	22	20	0	22	0	0	0	0	0	0	0	0	0	21	22	0	0	0	0	0	0	0	0	0	0	0	0	39	0	25	43	0	25	0	13	2	0	0	0	0	0	0	0	8	30	45	0	0	4	0	35	0	0	0	0	0	0	0	0	11	28	0	25	12	0
235b7a73d10c2ddb0782828e09643012;size=715;	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	29	0	0	0	0	0	0	0	0	148	0	0	0	0	47	0	14	0	0	0	7	199	124	42	0	0	0	15	0	0	0	0	26	4	0	0	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0
5361bdddf2e8c9c5f042642ff0786ffc;size=705;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	397	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
cdd432bff6b3a61ad5a218b24eeaeeb5;size=686;	6	0	0	0	0	26	0	29	59	177	20	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	23	0	0	0	0	0	0	0	19	0	0	0	20	32	17	30	7	26	22	0	0	0	0	9	24	0	0	78	0	0	0	0	0	28	0	0	0	0
3d1d88586917f46a49518fbbbe787bae;size=686;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	6	0	112	0	0	0	0	0	0	380	0	0	0	0	2	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62b1264ac028a111b4f51f3dacd58173;size=685;	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	150	0	313	0	0	0	0	0	0	8	0	0	0	0	0
61c61b2e7c6643ee00ddcb2b51e588b0;size=676;	0	566	0	0	85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0
c188e657ee2fc398ed966621b7b85d51;size=670;	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	37	0	0	0	0	0	54	0	0	0	0	0	12	0	0	0	0	0	0	86	7	0	0	0	98	0	0	9	51	0	0	0	0	0	27	7	0	0	55	0	3	58	87	0	0	0	0	0	0	0	0	0	28	0	11	0
1c9093b26713a7da26d968a2dbfc94ce;size=669;	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7	0	126	0	0	0	0	0	10	426	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6105661f52998639919316e05a534d30;size=662;	24	0	0	0	0	19	0	501	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0
be3077e21e101c0e99c16f2a64a1757a;size=660;	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	5	3	10	0	0	27	0	0	0	68	34	0	0	0	0	0	0	10	74	29	0	17	0	8	0	0	36	0	13	0	92	0	9	82	45	25	0	40	0	0	0
e4e2292af59c009bf738c313dea8295a;size=657;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	82	0	0	0	27	32	72	0	0	11	8	0	88	0	18	0	40	0	95	0	8	0	0	0	0	0	0	0	0	42	0	0	0	0	9	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7949cc784a49122cc1d23146c7698971;size=647;	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	0	0	0	0	0	1	0	0	0	0	0	0	0	3
46e45e74668f15e6e51648e973ffb52b;size=646;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	25	0	23	0	0	0	0	0	70	8	0	0	0	51	358	9	0	2	0	0	0	0	0	2	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acca84338e1f8a2d2cad889ce1f6dd88;size=645;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b595f94ace2f52dff98125c96de5b713;size=643;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	59	0	0	0	0	0	9	0	0
13ccb527ec0a16207b5045e45092b3da;size=638;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513c709b8f83f06499b23210c8662c41;size=636;	0	38	0	0	62	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	15	0	9	0	3	0	0	0	0	0	0	0	0	0	23	0	0	38	0	106	0	0	0	0	0	0	0	0	8	215	0	3	0	0
9110254091bd49a07fb047691a378043;size=636;	0	0	8	0	0	0	0	0	28	64	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	16	7	14	0	13	0	0	0	0	0	0	0	0	174	0	20	110	100	14	0	30	0	6	0
e8be28748c8e1280285c5cdd0cb97f3c;size=636;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bc971c6c5d74ba196528660970273d9;size=633;	23	0	0	0	0	0	0	562	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c6c1301e6747a1df1d7b98538308e75;size=628;	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	32	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	19	0	0	0	533	2	20
7004be27e4d4660a7b4ef311949df453;size=626;	60	0	0	0	4	93	0	0	236	25	78	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	23	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	20	0	3	0	0	0
81eabfef706206a3aa28dbfa026ac7ff;size=622;	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	162	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	77	0	3	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8555ae0a73062a9b4acebe0630c615b9;size=622;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	21	0	1	0	0	0	0	0	0	2	0	0	0	2	0	86	0	20	0	0	10	4	387	0	0	1	0	0	0	18	3	7	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
5f25e4daf9a2852872ccfe12eeeb266d;size=620;	0	6	0	1	21	0	0	0	0	0	0	0	0	0	7	13	0	8	14	20	0	12	0	41	75	26	0	0	57	0	15	0	0	0	99	0	24	0	18	26	25	0	12	0	0	57	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0545e9c1914e043d18d5e82a21486c5f;size=620;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	6	0	10	0	0	0	0	0	0	0	8	0	102	0	0	22	8	0	11	87	4	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
79df9dc8388d332db24685f1f2c8d389;size=618;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	129	0	3	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9b14ee6dbfdb2b5b884d750797d7392;size=618;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0
cf68cb2e631dd3a6c2f730720fec138e;size=611;	32	4	26	0	0	0	0	0	3	0	0	1	0	12	0	0	3	23	54	0	10	0	5	0	16	0	0	24	0	3	0	0	7	40	4	0	32	0	30	0	24	42	0	5	0	16	0	9	0	2	7	0	9	0	0	0	0	8	0	0	0	79	0	25	36	20	0	0	0	0	0	0
10c4e63c124642a4f6386e198ab64c58;size=607;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c3c3c3ab9ac128f04e8e9c7bc7f3d36;size=603;	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	170	11	14	15	42	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0
effde4fc7e3df49517120a6fd1c946b1;size=593;	4	0	15	0	17	35	0	0	5	0	0	0	0	11	0	0	0	0	0	0	10	0	0	9	0	7	0	0	0	0	0	0	21	0	245	0	17	0	3	0	7	57	20	5	2	38	0	0	0	0	13	0	9	0	0	0	0	22	0	0	0	0	0	1	0	0	2	0	0	0	0	18
495335162985e21c82e238e25b43c7b7;size=592;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	19	0	0	0	0	0	1	0	0	7	0	0	23	53	344	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144bb83722bd60eb5bf692d1efd641c9;size=589;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	4	24	0	36	0	343	0	0	72	0	8	0	3	14	0	0	0	0	72	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
