#OTU ID	111D	111R	112D	112R	113D	113R	121D	121R	122D	122R	123D	123R	211D	211R	212D	212R	213D	213R	221D	221R	222D	222R	223D	223R	311D	311R	312D	312R	313D	313R	321D	321R	322D	322R	323D	323R	411D	411R	412D	412R	413D	413R	421D	421R	422D	422R	423D	423R	511D	511R	512D	512R	513D	513R	521D	521R	522D	522R	523D	523R	611D	611R	612D	612R	613D	613R	621D	621R	622D	622R	623D	623R	taxonomy
ff27ed0e2e46d56f63c2fd720690666aa71b2133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	567.0	0.0	162.0	6.0	1600.0	167.0	0.0	104.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_sp; sh__SH1694077.09FU
b4ae08336ccf96af74347f34ac4ec3b866b008bb	18.0	44.0	4.0	15.0	58.0	18.0	0.0	15.0	0.0	43.0	52.0	7.0	42.0	146.0	0.0	55.0	33.0	135.0	0.0	80.0	40.0	21.0	17.0	100.0	9.0	85.0	0.0	0.0	30.0	42.0	19.0	0.0	17.0	5.0	212.0	21.0	158.0	59.0	109.0	130.0	52.0	351.0	17.0	26.0	236.0	115.0	54.0	14.0	0.0	0.0	3.0	0.0	23.0	7.0	0.0	5.0	6.0	5.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_sp; sh__SH2058587.09FU
71b7b9c776d8ee171e30c20e792eac863d24f434	0.0	591.0	0.0	89.0	485.0	0.0	0.0	79.0	56.0	0.0	52.0	111.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	54.0	132.0	0.0	69.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	31.0	99.0	82.0	29.0	0.0	0.0	0.0	95.0	78.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	27.0	60.0	17.0	63.0	55.0	103.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Gloniales; f__Gloniaceae; g__Cenococcum; s__Cenococcum_sp
738a4274ff903f2b768e69e7e6689a7eba4e0f07	39.0	46.0	8.0	15.0	66.0	61.0	0.0	6.0	15.0	54.0	23.0	23.0	42.0	74.0	21.0	23.0	25.0	86.0	7.0	38.0	53.0	20.0	14.0	33.0	52.0	53.0	40.0	10.0	59.0	26.0	84.0	10.0	28.0	17.0	152.0	21.0	140.0	60.0	32.0	34.0	59.0	111.0	40.0	26.0	53.0	50.0	20.0	23.0	18.0	36.0	17.0	10.0	139.0	58.0	14.0	20.0	16.0	125.0	59.0	18.0	8.0	37.0	6.0	0.0	25.0	10.0	4.0	18.0	10.0	40.0	0.0	44.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metarhizium; s__Metarhizium_sp
f79b923e7741c47703586c2f2cd46e3483afc55a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2384.0	0.0	264.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	2.0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp
059d855d9eacc8f6ae48b8175ad617b3c5738766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	1250.0	3.0	166.0	8.0	133.0	291.0	21.0	0.0	14.0	0.0	12.0	0.0	14.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_sp; sh__SH1758177.09FU
58a832c35c738f97c3531049e8025ab462f7397b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	157.0	29.0	0.0	0.0	0.0	168.0	358.0	60.0	0.0	0.0	18.0	0.0	19.0	0.0	100.0	0.0	1273.0	0.0	21.0	0.0	0.0	0.0	23.0	162.0	47.0	27.0	149.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_amerorecondita; sh__SH1900731.09FU
01c082dbfb87bd9becba7585eb9e676425ef163b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	47.0	0.0	41.0	27.0	18.0	0.0	94.0	0.0	31.0	0.0	85.0	0.0	2259.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__Pachyphlodes; s__Pachyphlodes_sp; sh__SH1963777.09FU
9c909b123d7e5080b1b89c7221de775e616d4543	1290.0	0.0	0.0	306.0	0.0	391.0	0.0	70.0	0.0	287.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	45.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_sp
9c6ca485fa7c57f433c6e34166fbd60be6674a65	0.0	44.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	26.0	284.0	38.0	32.0	0.0	24.0	15.0	30.0	88.0	33.0	23.0	114.0	29.0	64.0	22.0	0.0	29.0	0.0	80.0	0.0	16.0	32.0	192.0	39.0	153.0	73.0	47.0	87.0	105.0	11.0	0.0	20.0	210.0	23.0	24.0	0.0	0.0	54.0	21.0	55.0	40.0	21.0	4.0	0.0	28.0	24.0	12.0	0.0	0.0	0.0	50.0	0.0	0.0	69.0	0.0	17.0	36.0	33.0	17.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_sp
c424f78559e0de6e2e83fb2747bc117f5dd5b825	356.0	12.0	276.0	570.0	23.0	0.0	6.0	114.0	12.0	86.0	91.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	562.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae
2118335e8196f24b78b042a76559f6cca1b9d589	0.0	0.0	0.0	0.0	0.0	39.0	27.0	0.0	0.0	520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	344.0	0.0	658.0	0.0	108.0	113.0	53.0	292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Gloniales; f__Gloniaceae; g__Cenococcum; s__Cenococcum_sp
08cd13d5b3e81ad61281e56d8883c42619f9cba4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	30.0	14.0	27.0	1272.0	860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Cantharellaceae; g__Pseudocraterellus; s__Pseudocraterellus_sp; sh__SH1863232.09FU
63cb1c551066d0d1466fd468c4bde9493e74339e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2389.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_sp; sh__SH1402598.09FU
28bdc0db39e2ad9a42020d76d1db769deb8d6158	59.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.0	0.0	714.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	6.0	0.0	45.0	0.0	9.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	338.0	363.0	8.0	0.0	0.0	44.0	0.0	2.0	44.0	15.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Sebacina; s__Sebacina_sp; sh__SH2075983.09FU
536fb1f4037af6d44806970697e2196dc8f0dd98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	16.0	422.0	0.0	3.0	0.0	22.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	9.0	27.0	0.0	0.0	0.0	0.0	73.0	769.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	31.0	450.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	41.0	0.0	0.0	9.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_sp; sh__SH2075569.09FU
26c5bb9c13f37d5684f82bfc89060e8c3ba6a0a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	3.0	0.0	1594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	192.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus; s__Hygrophorus_sp
53b31fcc77d66f721cd29f0490b72ec5ee50df41	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	114.0	0.0	26.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	22.0	38.0	25.0	238.0	88.0	0.0	628.0	0.0	12.0	25.0	0.0	0.0	7.0	102.0	6.0	0.0	84.0	0.0	186.0	0.0	0.0	0.0	0.0	142.0	256.0	39.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_sp; sh__SH1920225.09FU
626ae9aa5af3c2f120a0452af8c22a4a02c9c0fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2002.0	0.0	48.0	0.0	32.0	0.0	30.0	0.0	31.0	0.0	30.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_sp
756cd2adc9e0cb8657c71c16cb83e022924f3f50	237.0	0.0	86.0	436.0	0.0	667.0	30.0	0.0	0.0	497.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_sp
8a41f2ae1f5df8da150bc5e51950bbf320f56235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	173.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	299.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	7.0	198.0	0.0	0.0	0.0	0.0	0.0	8.0	222.0	3.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_sp; sh__SH1584980.09FU
9d096b1e9ee2c1c1b69edf788c20d35c08c4be92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	264.0	0.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	28.0	0.0	0.0	1292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Clavulina; s__Clavulina_sp; sh__SH1892523.09FU
4d6b20acffdb9ead00e5b215995cdb49288c5657	0.0	0.0	0.0	0.0	0.0	0.0	25.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	367.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	818.0	0.0	750.0	0.0	0.0	0.0	2.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_sp
f476131e6ed02636edf00e34aff0d85a84374479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1446.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_modesta; sh__SH1693968.09FU
23fba0c922e7ac68b8a8952e5803934d29cc26a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1996.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Gomphales; f__Gomphaceae; g__Ramaria; s__Ramaria_sp; sh__SH1467904.09FU
82eb87f908e447ffe36850f8bd49c2fdf84b61fd	0.0	0.0	343.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	505.0	0.0	370.0	0.0	0.0	29.0	0.0	31.0	0.0	0.0	0.0	6.0	0.0	14.0	0.0	204.0	0.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	353.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_sp; sh__SH1857890.09FU
fd5d7286b50ad6e38c94fd982402927948cda34d	0.0	762.0	0.0	0.0	227.0	0.0	11.0	0.0	0.0	78.0	0.0	0.0	0.0	37.0	0.0	76.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	37.0	0.0	43.0	0.0	131.0	40.0	0.0	0.0	81.0	0.0	0.0	9.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	7.0	0.0	18.0	0.0	11.0	37.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	19.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Pseudotomentella; s__Pseudotomentella_sp; sh__SH1901689.09FU
a39c917c8669d2a378dda5ec8cff8e84a261fd69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	67.0	0.0	0.0	538.0	0.0	0.0	23.0	0.0	0.0	110.0	0.0	1123.0	0.0	19.0	0.0	21.0	0.0	13.0	0.0	25.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Amanitaceae; g__Amanita; s__Amanita_novinupta; sh__SH1876603.09FU
f4bd7d9a27468a99e9d6f2f9766f4b6597baf666	0.0	98.0	0.0	0.0	114.0	77.0	16.0	0.0	45.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	26.0	0.0	33.0	0.0	68.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	141.0	36.0	81.0	0.0	87.0	217.0	44.0	0.0	85.0	104.0	0.0	20.0	19.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	127.0	33.0	0.0	55.0	53.0	25.0	0.0	0.0	0.0	0.0	35.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sp
419f545c76ea79d79ff47946b42632e113821134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	566.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1368.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_modesta; sh__SH1693968.09FU
516705d51641518b1404bdc5ed41f6b1fb9fd50e	0.0	14.0	0.0	8.0	13.0	16.0	0.0	0.0	10.0	23.0	0.0	38.0	26.0	71.0	6.0	98.0	31.0	280.0	52.0	91.0	33.0	32.0	0.0	362.0	0.0	21.0	0.0	59.0	9.0	8.0	0.0	0.0	4.0	2.0	55.0	10.0	8.0	10.0	15.0	52.0	73.0	147.0	5.0	0.0	66.0	11.0	0.0	24.0	13.0	16.0	8.0	5.0	90.0	0.0	0.0	0.0	0.0	4.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	k__Fungi
50166c18e0fe97b5a7b50177a7a1860c23ec534e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	864.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	13.0	0.0	406.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	207.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_sp; sh__SH1410210.09FU
f12fa06b369218302c19482e23401c494c583c71	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	117.0	6.0	49.0	0.0	0.0	0.0	0.0	64.0	0.0	8.0	0.0	0.0	42.0	0.0	213.0	0.0	25.0	7.0	0.0	24.0	10.0	0.0	0.0	90.0	44.0	14.0	0.0	0.0	0.0	15.0	20.0	21.0	0.0	27.0	43.0	0.0	207.0	0.0	0.0	42.0	0.0	13.0	0.0	145.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	300.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_sp
840f94f41348c5294ad8a9eefab8e9e78576742f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	945.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	135.0	0.0	0.0	0.0	0.0	14.0	80.0	0.0	154.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_sp
4cd37cf4a74892eb1b08aa908cefab3f35a42ca2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	19.0	0.0	0.0	0.0	0.0	10.0	155.0	0.0	32.0	0.0	61.0	14.0	41.0	0.0	23.0	911.0	5.0	38.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	244.0	50.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_sp; sh__SH1779645.09FU
