#OTUID	taxonomy	Confidence
26f4071d1add3a49098c6a0911bd63d950f4a289	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp	0.9867209665574709
0e0a42841b8d0780bb647c9c5823b8d16ffec4f4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9606060181151461
684088a7e4bc838d0e02c9e4fd9d8f2318ff0a0f	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9999997399586966
d5df18ae3f87a238c223a04d78d3ebd102180c5f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	0.9942393728491253
381c7922c3638d4d6d92fc79729d835e8461765b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp;sh__SH1889172.09FU	0.9999895294422797
49cbe0cfbd90d4af358d9de93d74ef5ce55044f5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.9999999999999971
2f4b13caaf09a8dc07c579d281dc6f63d51a24a5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1818256.09FU	0.8778085419858985
00a265fddfce31af7f0c29a179790e2a29c4a01b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1789358.09FU	0.8684382216659609
540775d746e6583c8bacf612348dc696d86b4d5a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp	0.9776361423388654
d78402605fc579d83db35c35d5f8fa65716fd370	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp	0.9989758572408184
c01b49bdc7319b42b0a9e76abb872adafd3acb7b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp;sh__SH2071966.09FU	0.9999999991506883
c36382f075d15cefe95c8fb956fac1675f4eee5b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1787755.09FU	0.9999998606215668
0470efedf85913993b16cb8d26e000db5e94ec90	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma;s__Hebeloma_sp	0.9994617853206166
ce1a9754f76b3812d004744110b14dea6b32172e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Sistotrema;s__Sistotrema_sp;sh__SH1907244.09FU	0.993257511954553
fb867d7fee2e77e28a1235b30d12211a2dba73e7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__Elaphomyces_sp;sh__SH2022027.09FU	0.9842802926117834
3095a742738eee8985ed984f48688b08c7782489	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp	0.9887160068362812
56083bcba55f02fba6450bff14386b54cc2503cd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;s__Cenococcum_sp	0.9016867494530388
461fff306a0fdcccc3d0f84331a28a75a6f95515	k__Fungi	0.999999999999996
a5bcba77b7aaab5c7c3e3ca1dc62691c16078eaf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_incrustans;sh__SH2103756.09FU	0.8588375491810295
af7b66fdd6fe65dd3a31763706f2bdfaaa3507b5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_sp	0.9849562694354933
48a8b338f1e44f1f4e95b2d33e3b741eae358014	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH2004969.09FU	0.9999677536832419
f281880c1b7e9de7ac72bec94a13bf109d540861	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__Elaphomyces_sp	0.9999999999999791
7d8a40f1eb672565e989186927adb4b4607f67f1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__Hygrocybe_sp	0.9969698304267686
71ef7d422d5740acb428404f5fb240a71223903b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1364583.09FU	0.9999730805627967
cfa07eee5786b4473f5434c3d52fc71b7006d3d5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1824359.09FU	0.8246340227202726
12d6aad4c21542666a557cc77467013c8ec395c7	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	0.999971061851684
efacc7fcd0808bcc549ffd4302a0000f628ee28a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp;sh__SH2103604.09FU	0.9909456754948283
fdbe7e668fbb7c77f0fa0979b0da1305c7fd9cb6	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	0.9854145136621859
cbd585a76928bf7a4ac6b53621de8a6d7446d103	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Geomyces;s__Geomyces_sp	0.7049488213710564
537316a997fd5b362a76af16409c3fcb8ba6d987	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp;sh__SH2076627.09FU	0.999905499065509
d1eb0290ec4030736e8758dd83cc70640ba0517a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_sp;sh__SH2005569.09FU	0.7582472714133521
294d0a83c02d04c1810355ff058b526ad4f7f991	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthaceae_gen_Incertae_sedis;s__Diaporthaceae_sp;sh__SH1767317.09FU	0.9514162689414485
1aa3bf33eac99392fb56160a610c2df2ae7522e1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Phaeocollybia;s__Phaeocollybia_sp;sh__SH1916019.09FU	0.9812815499527447
a890122e988060df16858e5dc69a27bdff2f7d74	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp	0.9999999998970072
c15f15278b684df435d1434dc69dc569169b613e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1364559.09FU	0.7097468724268693
6ae022a635ca0e6e949ff028ba2c344054cf869d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_sp;sh__SH1696230.09FU	0.9922013858459153
